,clip,annotator_id,prolific_user,annotator_gender,annotator_origin,movies_recognition,actors_recognition,experim_group,intensity,variability,gender,frame_start,movie,quartile,sum,exp_sum,face_id,type
1765,137737_248_dark_batman,R_2OtQC8b2TKvdo6B,0,Male,Western (European),Several,Many,7,5,3,Female,137737,TheDarkKnightHM,q4,11.890178271482077,0.0701998225223617,82,H
1766,137737_248_dark_batman,R_4JECmGOyGP4gNuG,0,Male,Western (European),Several,Many,7,6,1,Female,137737,TheDarkKnightHM,q4,11.890178271482077,0.0701998225223617,82,H
1767,137737_248_dark_batman,R_5zNlLWOhUb0cFFv,1,Female,Western (North American),Many,Many,7,4,2,Female,137737,TheDarkKnightHM,q4,11.890178271482077,0.0701998225223617,82,H
1768,137737_248_dark_batman,R_7Q0B7g9RxECzXxR,0,Female,Western (European),A few,All of them,7,5,2,Female,137737,TheDarkKnightHM,q4,11.890178271482077,0.0701998225223617,82,H
1769,137737_248_dark_batman,R_4YkUX5kNejaaDfX,0,Male,Western (European),I did not recognise any,Many,7,5,1,Female,137737,TheDarkKnightHM,q4,11.890178271482077,0.0701998225223617,82,H
1770,112931_186_bright,R_2OtQC8b2TKvdo6B,0,Male,Western (European),Several,Many,7,2,2,Male,112931,BrightStarAM,q1,4.512717744670556,0.025313561670234,73,A
1771,112931_186_bright,R_4JECmGOyGP4gNuG,0,Male,Western (European),Several,Many,7,3,1,Male,112931,BrightStarAM,q1,4.512717744670556,0.025313561670234,73,A
1772,112931_186_bright,R_5zNlLWOhUb0cFFv,1,Female,Western (North American),Many,Many,7,3,2,Male,112931,BrightStarAM,q1,4.512717744670556,0.025313561670234,73,A
1773,112931_186_bright,R_7Q0B7g9RxECzXxR,0,Female,Western (European),A few,All of them,7,2,1,Male,112931,BrightStarAM,q1,4.512717744670556,0.025313561670234,73,A
1774,112931_186_bright,R_4YkUX5kNejaaDfX,0,Male,Western (European),I did not recognise any,Many,7,3,2,Male,112931,BrightStarAM,q1,4.512717744670556,0.025313561670234,73,A
1775,5930_0_kvant,R_2OtQC8b2TKvdo6B,0,Male,Western (European),Several,Many,7,3,1,Male,5930,QuantumOfSolaceHM,q1,6.098771692531718,0.0353711881868849,0,H
1776,5930_0_kvant,R_4JECmGOyGP4gNuG,0,Male,Western (European),Several,Many,7,2,1,Male,5930,QuantumOfSolaceHM,q1,6.098771692531718,0.0353711881868849,0,H
1777,5930_0_kvant,R_5zNlLWOhUb0cFFv,1,Female,Western (North American),Many,Many,7,2,1,Male,5930,QuantumOfSolaceHM,q1,6.098771692531718,0.0353711881868849,0,H
1778,5930_0_kvant,R_7Q0B7g9RxECzXxR,0,Female,Western (European),A few,All of them,7,2,1,Male,5930,QuantumOfSolaceHM,q1,6.098771692531718,0.0353711881868849,0,H
1779,5930_0_kvant,R_4YkUX5kNejaaDfX,0,Male,Western (European),I did not recognise any,Many,7,1,1,Male,5930,QuantumOfSolaceHM,q1,6.098771692531718,0.0353711881868849,0,H
1780,38585_47_clean,R_2OtQC8b2TKvdo6B,0,Male,Western (European),Several,Many,7,3,3,Male,38585,CleanAM,q4,15.13094744642488,0.0910813337202029,18,A
1781,38585_47_clean,R_4JECmGOyGP4gNuG,0,Male,Western (European),Several,Many,7,2,2,Male,38585,CleanAM,q4,15.13094744642488,0.0910813337202029,18,A
1782,38585_47_clean,R_5zNlLWOhUb0cFFv,1,Female,Western (North American),Many,Many,7,3,2,Male,38585,CleanAM,q4,15.13094744642488,0.0910813337202029,18,A
1783,38585_47_clean,R_7Q0B7g9RxECzXxR,0,Female,Western (European),A few,All of them,7,3,2,Male,38585,CleanAM,q4,15.13094744642488,0.0910813337202029,18,A
1784,38585_47_clean,R_4YkUX5kNejaaDfX,0,Male,Western (European),I did not recognise any,Many,7,2,3,Male,38585,CleanAM,q4,15.13094744642488,0.0910813337202029,18,A
1785,14585_25_click,R_2OtQC8b2TKvdo6B,0,Male,Western (European),Several,Many,7,3,1,Male,14585,ClickHM,q4,12.174651475348483,0.0763531728332325,25,H
1786,14585_25_click,R_4JECmGOyGP4gNuG,0,Male,Western (European),Several,Many,7,5,2,Male,14585,ClickHM,q4,12.174651475348483,0.0763531728332325,25,H
1787,14585_25_click,R_5zNlLWOhUb0cFFv,1,Female,Western (North American),Many,Many,7,4,3,Male,14585,ClickHM,q4,12.174651475348483,0.0763531728332325,25,H
1788,14585_25_click,R_7Q0B7g9RxECzXxR,0,Female,Western (European),A few,All of them,7,2,1,Male,14585,ClickHM,q4,12.174651475348483,0.0763531728332325,25,H
1789,14585_25_click,R_4YkUX5kNejaaDfX,0,Male,Western (European),I did not recognise any,Many,7,5,3,Male,14585,ClickHM,q4,12.174651475348483,0.0763531728332325,25,H
1790,100311_178_spider,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,3,3,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1791,100311_178_spider,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,3,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1792,100311_178_spider,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,3,2,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1793,100311_178_spider,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,4,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1794,100311_178_spider,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,5,4,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1795,100311_178_spider,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,5,4,Male,100311,SpiderAM,q3,9.45720014508513,0.0559473743236879,82,A
1796,178498_463_newyork,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,5,1,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1797,178498_463_newyork,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,4,1,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1798,178498_463_newyork,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,1,1,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1799,178498_463_newyork,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,5,1,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1800,178498_463_newyork,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,3,2,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1801,178498_463_newyork,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,3,4,Male,178498,SynecdocheAM,q4,10.793577009226484,0.0673585576003607,170,A
1802,155110_256_clean,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,1,2,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1803,155110_256_clean,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,2,1,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1804,155110_256_clean,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,5,1,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1805,155110_256_clean,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,1,1,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1806,155110_256_clean,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,3,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1807,155110_256_clean,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,4,3,Female,155110,CleanAM,q4,10.486262161491808,0.0621350066168474,166,A
1808,10857_11_newyork,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,4,5,Male,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1809,10857_11_newyork,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,2,I cannot tell,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1810,10857_11_newyork,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,2,4,Female,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1811,10857_11_newyork,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,2,3,Female,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1812,10857_11_newyork,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,3,4,Female,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1813,10857_11_newyork,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,4,7,Female,10857,SynecdocheAM,q2,7.108390399410709,0.0404574074654965,4,A
1814,41593_72_bright,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,1,2,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1815,41593_72_bright,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,4,3,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1816,41593_72_bright,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,1,1,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1817,41593_72_bright,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,2,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1818,41593_72_bright,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,3,2,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1819,41593_72_bright,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,5,2,Female,41593,BrightStarAM,q3,9.301722452725524,0.0560999587066261,30,A
1820,94289_211_click,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,1,2,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1821,94289_211_click,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,2,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1822,94289_211_click,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,3,6,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1823,94289_211_click,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,5,1,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1824,94289_211_click,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,4,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1825,94289_211_click,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,6,6,Female,94289,ClickHM,q2,7.36141389972869,0.0438165561070151,364,H
1826,80745_114_clean,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,4,2,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1827,80745_114_clean,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,3,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1828,80745_114_clean,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,2,4,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1829,80745_114_clean,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,2,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1830,80745_114_clean,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,4,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1831,80745_114_clean,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,2,3,Male,80745,CleanAM,q3,10.570101966015596,0.0639232134276519,66,A
1832,194049_322_dark_batman,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,6,3,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1833,194049_322_dark_batman,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,4,1,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1834,194049_322_dark_batman,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,5,1,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1835,194049_322_dark_batman,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,1,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1836,194049_322_dark_batman,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,5,4,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1837,194049_322_dark_batman,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,7,6,Male,194049,TheDarkKnightHM,q4,15.220812321731312,0.0958091770402101,114,H
1838,38810_75_allornothing,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,3,3,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1839,38810_75_allornothing,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,2,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1840,38810_75_allornothing,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,4,4,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1841,38810_75_allornothing,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,5,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1842,38810_75_allornothing,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,5,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1843,38810_75_allornothing,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,4,6,Male,38810,AllOrNothingAM,q2,7.2681156373437155,0.0441781267193426,20,A
1844,89656_133_clean,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,5,1,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1845,89656_133_clean,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,4,1,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1846,89656_133_clean,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,6,1,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1847,89656_133_clean,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,5,1,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1848,89656_133_clean,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,5,4,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1849,89656_133_clean,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,6,3,Female,89656,CleanAM,q2,8.404884937778256,0.0475963926213606,74,A
1850,46403_136_copy,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,4,2,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1851,46403_136_copy,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,2,2,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1852,46403_136_copy,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,1,2,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1853,46403_136_copy,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,2,1,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1854,46403_136_copy,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,4,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1855,46403_136_copy,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,2,3,Male,46403,CertifiedCopyAM,q4,12.609318401567178,0.0810895584678699,60,A
1856,71129_56_kvant,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,2,1,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1857,71129_56_kvant,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,2,1,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1858,71129_56_kvant,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,1,1,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1859,71129_56_kvant,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,1,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1860,71129_56_kvant,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,5,3,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1861,71129_56_kvant,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,2,1,Male,71129,QuantumOfSolaceHM,q4,11.151080038580064,0.0692489527335346,28,H
1862,132977_236_dark_batman,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,5,3,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1863,132977_236_dark_batman,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,1,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1864,132977_236_dark_batman,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,5,2,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1865,132977_236_dark_batman,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,6,2,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1866,132977_236_dark_batman,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,5,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1867,132977_236_dark_batman,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,6,6,Male,132977,TheDarkKnightHM,q2,8.009071136401602,0.0461894931598069,74,H
1868,51991_107_click,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,4,2,Female,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1869,51991_107_click,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,1,Female,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1870,51991_107_click,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,4,2,Male,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1871,51991_107_click,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,2,2,Female,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1872,51991_107_click,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,4,Female,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1873,51991_107_click,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,3,4,Female,51991,ClickHM,q1,3.624663036534601,0.0207094521601719,491,H
1874,43379_124_copy,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,2,2,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1875,43379_124_copy,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,2,1,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1876,43379_124_copy,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,4,6,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1877,43379_124_copy,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,3,2,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1878,43379_124_copy,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,4,5,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1879,43379_124_copy,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,5,3,Female,43379,CertifiedCopyAM,q1,2.476223394036442,0.0136439954837825,48,A
1880,34043_35_spider,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,4,1,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1881,34043_35_spider,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,4,1,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1882,34043_35_spider,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,1,1,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1883,34043_35_spider,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,6,2,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1884,34043_35_spider,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,5,4,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1885,34043_35_spider,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,6,3,Male,34043,SpiderAM,q3,9.437933074277556,0.0547098184665871,15,A
1886,113633_265_allornothing,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,2,1,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1887,113633_265_allornothing,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,2,2,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1888,113633_265_allornothing,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,2,3,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1889,113633_265_allornothing,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,2,1,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1890,113633_265_allornothing,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,3,2,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1891,113633_265_allornothing,R_81t8rXZiMKSqj3n,1,Male,Western (European),A few,A few,8,3,3,Male,113633,AllOrNothingAM,q3,11.01576363827044,0.0642922996771318,116,A
1892,83546_98_fast,R_5jjJMnIAqjqNLN6,0,Female,Western (European),A few,Several,8,3,4,Male,83546,FastAndFuriousHM,q2,5.292287437677264,0.0307292283093906,171,H
1893,83546_98_fast,R_2lxC5qdA3mJihoh,0,Male,Western (European),A few,Many,8,3,3,Male,83546,FastAndFuriousHM,q2,5.292287437677264,0.0307292283093906,171,H
1894,83546_98_fast,R_18IbHpikQyXHywx,0,Male,Middle-eastern,A few,A few,8,5,6,Male,83546,FastAndFuriousHM,q2,5.292287437677264,0.0307292283093906,171,H
1895,83546_98_fast,R_2f2sZb47QrEinsw,0,Male,Middle-eastern,A few,Several,8,1,1,Female,83546,FastAndFuriousHM,q2,5.292287437677264,0.0307292283093906,171,H
1896,83546_98_fast,R_6omXbAG5QVXtdtw,1,Male,Western (European),Several,Many,8,3,3,Female,83546,FastAndFuriousHM,q2,5.292287437677264,0.0307292283093906,171,H
